ticker,quarter,lm_positive,lm_negative,lm_uncertainty,lm_litigious,lm_constraining,lm_net_sentiment,token_count,finbert_positive,finbert_negative,finbert_neutral,finbert_net_sentiment
CVX,2023-Q2,0.006507592190889371,0.039045553145336226,0.01735357917570499,0.010845986984815618,0.010845986984815618,-0.03253796095444685,1383,0.06375054270029068,0.13762085139751434,0.798628568649292,-0.07387030869722366
CVX,2023-Q3,0.0099601593625498,0.03718459495351926,0.019256308100929615,0.010624169986719787,0.0099601593625498,-0.02722443559096946,1506,0.08590264618396759,0.12005259096622467,0.7940447330474854,-0.03414994478225708
CVX,2023-Q4,0.008666666666666666,0.037333333333333336,0.02,0.012,0.01,-0.02866666666666667,1500,0.06371080875396729,0.12788508832454681,0.8084040880203247,-0.06417427957057953
CVX,2024-Q1,0.008813559322033898,0.03932203389830508,0.020338983050847456,0.012203389830508475,0.01152542372881356,-0.030508474576271184,1475,0.06562101095914841,0.13388335704803467,0.8004956245422363,-0.06826234608888626
CVX,2024-Q2,0.010046885465505693,0.03884795713328868,0.024112525117213665,0.01406563965170797,0.009377093101138647,-0.028801071667782986,1493,0.06498248875141144,0.1309390813112259,0.8040784597396851,-0.06595659255981445
CVX,2024-Q3,0.00867244829886591,0.038692461641094064,0.02268178785857238,0.014009339559706471,0.009339559706470981,-0.030020013342228154,1499,0.06417670845985413,0.13919706642627716,0.7966261506080627,-0.07502035796642303
CVX,2024-Q4,0.009727626459143969,0.03826199740596628,0.022697795071335927,0.01297016861219196,0.009079118028534372,-0.02853437094682231,1542,0.0633462518453598,0.16716890037059784,0.76948481798172,-0.10382264852523804
CVX,2025-Q1,0.009487666034155597,0.03984819734345351,0.022137887413029727,0.015812776723592662,0.012017710309930424,-0.030360531309297913,1581,0.0624573677778244,0.16135428845882416,0.776188313961029,-0.09889692068099976
CVX,2025-Q2,0.010178117048346057,0.03816793893129771,0.023536895674300253,0.013994910941475827,0.008905852417302799,-0.027989821882951654,1572,0.06343646347522736,0.14951087534427643,0.7870526313781738,-0.08607441186904907
CVX,2025-Q3,0.009609224855861628,0.037155669442664956,0.017937219730941704,0.011531069827033953,0.008968609865470852,-0.027546444586803328,1561,0.06391593813896179,0.1375589817762375,0.7985250949859619,-0.0736430436372757
CVX,2025-Q4,0.009529860228716646,0.03748411689961881,0.017789072426937738,0.011435832274459974,0.008894536213468869,-0.027954256670902164,1574,0.06427942216396332,0.14079900085926056,0.7949216365814209,-0.07651957869529724
CVX,2026-Q1,0.008744534665833853,0.03872579637726421,0.017489069331667707,0.014990630855715179,0.010618363522798251,-0.02998126171143036,1601,0.06314607709646225,0.13587027788162231,0.8009836673736572,-0.07272420078516006
GOOGL,2021-Q1,0.0381582294581531,0.0132281862121597,0.008903586873569,0.000763164589163,0.0012719409819384,0.0249300432459933,3931,0.3441507518291473,0.0564640760421752,0.599385142326355,0.287686675786972
GOOGL,2021-Q2,0.0323578396383535,0.0121341898643825,0.0092790863668807,0.0011896264572924,0.0007137758743754,0.0202236497739709,4203,0.379739373922348,0.0472415760159492,0.5730190277099609,0.3324977979063988
GOOGL,2021-Q3,0.0281818181818181,0.0138636363636363,0.0088636363636363,0.0013636363636363,0.0009090909090909,0.0143181818181818,4400,0.3293957412242889,0.0482507646083831,0.6223534941673279,0.2811449766159057
GOOGL,2021-Q4,0.0351727042965459,0.0120050547598989,0.0086352148272957,0.0018955349620893,0.0014743049705139,0.023167649536647,4748,0.3369415402412414,0.0490642003715038,0.6139942407608032,0.2878773398697376
GOOGL,2022-Q1,0.0313778990450204,0.0187585266030013,0.0102319236016371,0.0013642564802182,0.0013642564802182,0.0126193724420191,2932,0.2915212512016296,0.0669109001755714,0.6415678858757019,0.2246103510260582
GOOGL,2022-Q2,0.0341981132075471,0.0136792452830188,0.0136792452830188,0.0002358490566037,0.0018867924528301,0.0205188679245283,4240,0.3199955821037292,0.0868505463004112,0.5931538939476013,0.233145035803318
GOOGL,2022-Q3,0.0287561301827909,0.0158270173874275,0.0100312082032991,0.000222915737851,0.0008916629514043,0.0129291127953633,4486,0.2947326898574829,0.1080423220992088,0.59722501039505,0.186690367758274
GOOGL,2022-Q4,0.0441105186621425,0.015026660203587,0.0060591371788657,0.0004847309743092,0.0012118274357731,0.0290838584585555,4126,0.3423386216163635,0.0945107489824295,0.5631506443023682,0.247827872633934
GOOGL,2023-Q1,0.014705882352941176,0.014161220043572984,0.017429193899782137,0.0027233115468409588,0.0027233115468409588,0.0005446623093681921,1836,0.15368492901325226,0.15382982790470123,0.6924852132797241,-0.0001448988914489746
GOOGL,2023-Q2,0.0381679389312977,0.0147582697201017,0.010178117048346,0.0005089058524173,0.0015267175572519,0.0234096692111959,1965,0.2513691782951355,0.0412708222866058,0.7073599696159363,0.2100983560085296
GOOGL,2023-Q3,0.01788375558867362,0.011922503725782414,0.015896671634376552,0.003477396920019871,0.003974167908594138,0.005961251862891207,2013,0.18771964311599731,0.12467356026172638,0.6876068115234375,0.06304608285427094
GOOGL,2023-Q4,0.012672176308539946,0.013774104683195593,0.01652892561983471,0.0027548209366391185,0.0027548209366391185,-0.001101928374655647,1815,0.1465780884027481,0.1601908802986145,0.6932311058044434,-0.013612791895866394
GOOGL,2024-Q1,0.014218009478672985,0.01263823064770932,0.01369141653501843,0.00421274354923644,0.00210637177461822,0.0015797788309636646,1899,0.1634240597486496,0.12640076875686646,0.7101752161979675,0.03702329099178314
GOOGL,2024-Q2,0.0380434782608695,0.0157608695652173,0.0108695652173913,0.0005434782608695,0.0016304347826086,0.0222826086956521,1840,0.2906191051006317,0.0510875880718231,0.6582933068275452,0.2395315170288086
GOOGL,2024-Q3,0.015186915887850467,0.013434579439252336,0.015186915887850467,0.0035046728971962616,0.002336448598130841,0.001752336448598131,1712,0.11973480135202408,0.09821739047765732,0.7820477485656738,0.02151741087436676
GOOGL,2024-Q4,0.015907844212835986,0.012068019747668678,0.01426220515633571,0.0032912781130005485,0.0021941854086670325,0.003839824465167308,1823,0.22719919681549072,0.10192571580410004,0.670875072479248,0.12527348101139069
GOOGL,2025-Q1,0.016255899318300997,0.012585212375458836,0.014682747771368642,0.003146303093864709,0.0015731515469323545,0.0036706869428421614,1907,0.21402905881404877,0.09347467124462128,0.6924962401390076,0.12055438756942749
GOOGL,2025-Q2,0.01714898177920686,0.011789924973204717,0.014469453376205787,0.003215434083601286,0.001607717041800643,0.005359056806002143,1866,0.24736706912517548,0.08762597292661667,0.6650069355964661,0.1597410961985588
GOOGL,2025-Q3,0.01799775028121485,0.012373453318335208,0.016310461192350956,0.0044994375703037125,0.001687289088863892,0.0056242969628796415,1778,0.2657795250415802,0.08313441276550293,0.6510860919952393,0.18264511227607727
GOOGL,2025-Q4,0.0439742791951877,0.0093341630367143,0.009749014727235,0.0002074258452603,0.0020742584526031,0.0346401161584733,4821,0.4011194109916687,0.047523844987154,0.5513567328453064,0.3535955660045147
GOOGL,2026-Q1,0.012613521695257316,0.01160443995963673,0.014127144298688193,0.0025227043390514633,0.0015136226034308778,0.0010090817356205855,1982,0.25494837760925293,0.09335506707429886,0.6516965627670288,0.16159331053495407
GS,2025-Q3,0.004665629860031105,0.011923276308968377,0.01607050285121825,0.004665629860031105,0.0010368066355624676,-0.007257646448937272,1929,0.2661478519439697,0.2695558965206146,0.46429622173309326,-0.0034080445766448975
GS,2025-Q4,0.008350730688935281,0.0020876826722338203,0.0041753653444676405,0.025052192066805846,0.0041753653444676405,0.006263048016701461,479,0.024874642491340637,0.03377305343747139,0.941352367401123,-0.008898410946130753
GS,2026-Q1,0.0038910505836575876,0.015175097276264591,0.012062256809338522,0.005058365758754864,0.002723735408560311,-0.011284046692607004,2570,0.3573409914970398,0.24254964292049408,0.40010935068130493,0.11479134857654572
GS,2026-Q2,0.004112808460634548,0.012338425381903642,0.018213866039952998,0.004112808460634548,0.0017626321974148062,-0.008225616921269094,1702,0.2349303811788559,0.2401755452156067,0.5248939990997314,-0.0052451640367507935
JNJ,2021-Q1,0.0366765166000347,0.0264209977403094,0.0189466365374587,0.0019120458891013,0.003128802363984,0.0102555188597253,5753,0.3931451141834259,0.0735990405082702,0.5332558155059814,0.3195460736751556
JNJ,2021-Q2,0.0396914671380363,0.0186405270769725,0.0151052547003053,0.0009641651936365,0.0017676361883336,0.0210509400610637,6223,0.4181960821151733,0.0773902907967567,0.5044136643409729,0.3408057913184166
JNJ,2021-Q3,0.0342906129447063,0.0265752250321474,0.0165023574796399,0.0055722246035147,0.0045006429489927,0.0077153879125589,4666,0.3847901523113251,0.1098872274160385,0.5053226351737976,0.2749029248952865
JNJ,2021-Q4,0.0419955794126934,0.019734764761604,0.0191032522892327,0.0011051468266498,0.0033154404799494,0.0222608146510893,6334,0.4171047508716583,0.0950051471590995,0.4878901243209839,0.3220996037125587
JNJ,2022-Q1,0.0301497369486038,0.0196276811007689,0.0149736948603804,0.0004046944556859,0.0032375556454876,0.0105220558478348,4942,0.3629050850868225,0.0931500717997551,0.5439448356628418,0.2697550132870674
JNJ,2022-Q2,0.047325555800132,0.0217917675544794,0.0136473695795729,0.0039621395553598,0.0037420206911732,0.0255337882456526,4543,0.3964103162288666,0.0927647799253463,0.5108249187469482,0.3036455363035202
JNJ,2022-Q3,0.0342944517256443,0.0198776758409785,0.0174748798602009,0.0010921799912625,0.00174748798602,0.0144167758846657,4578,0.4007517397403717,0.0924319326877594,0.5068163275718689,0.3083198070526123
JNJ,2022-Q4,0.0341916420430561,0.0223723089911355,0.0198395947657239,0.0010552975939214,0.0027437737441958,0.0118193330519206,4738,0.364405870437622,0.1035597026348114,0.5320344567298889,0.2608461678028106
JPM,2021-Q1,0.0159462055715658,0.0224783861671469,0.0199807877041306,0.0009606147934678,0.0055715658021133,-0.0065321805955811,5205,0.2376814484596252,0.1107445210218429,0.6515740156173706,0.1269369274377823
JPM,2021-Q2,0.0201683341273622,0.0185802763220581,0.0203271399078926,0.000794028902652,0.0031761156106082,0.0015880578053041,6297,0.216127336025238,0.1225344240665435,0.661338210105896,0.0935929119586944
JPM,2021-Q3,0.0201535508637236,0.0190019193857965,0.0168905950095969,0.0021113243761996,0.0019193857965451,0.001151631477927,5210,0.2266929447650909,0.1103432178497314,0.6629638671875,0.1163497269153595
JPM,2021-Q4,0.0215827338129496,0.0172661870503597,0.0227599738391105,0.0015696533682145,0.0026160889470241,0.0043165467625899,7645,0.233908325433731,0.1028597727417945,0.6632318496704102,0.1310485526919365
JPM,2022-Q1,0.0162515829463908,0.024905023216547,0.0274377374419586,0.0004221190375685,0.0016884761502743,-0.0086534402701561,4738,0.1833862662315368,0.1331619024276733,0.6834518313407898,0.0502243638038635
JPM,2022-Q2,0.0184421783467129,0.0314601865914515,0.0232154480364504,0.0010848340203948,0.0019527012367107,-0.0130180082447385,4609,0.2025303244590759,0.1535189151763916,0.6439507603645325,0.0490114092826843
JPM,2022-Q3,0.0141879908791487,0.0329364073980238,0.0309095515581454,0.0005067139599695,0.0017734988598935,-0.018748416518875,3947,0.1966896951198578,0.1649804562330246,0.6383298635482788,0.0317092388868331
JPM,2025-Q3,0.00753880266075388,0.011086474501108648,0.008869179600886918,0.0031042128603104213,0.0008869179600886918,-0.003547671840354768,2255,0.3048214316368103,0.1262802928686142,0.5688982605934143,0.1785411387681961
JPM,2025-Q4,0.004977600796416127,0.006968641114982578,0.011448481831757094,0.0024888003982080635,0.0004977600796416127,-0.0019910403185664513,2009,0.3010661005973816,0.10111396014690399,0.5978199243545532,0.1999521404504776
JPM,2026-Q1,0.004723665564478035,0.007085498346717053,0.010392064241851677,0.001889466225791214,0.003778932451582428,-0.002361832782239018,2117,0.30736300349235535,0.11700480431318283,0.5756321549415588,0.19035819917917252
JPM,2026-Q2,0.007849293563579277,0.008895866038723181,0.010465724751439037,0.0026164311878597592,0.0005232862375719519,-0.0010465724751439042,1911,0.352627158164978,0.08179928362369537,0.5655735731124878,0.27082787454128265
META,2024-Q2,0.008658008658008658,0.011544011544011544,0.020202020202020204,0.008658008658008658,0.010822510822510822,-0.002886002886002886,1386,0.2643497586250305,0.12722793221473694,0.6084223389625549,0.13712182641029358
META,2024-Q3,0.006320224719101123,0.011235955056179775,0.020365168539325844,0.009129213483146067,0.010533707865168539,-0.0049157303370786515,1424,0.24732589721679688,0.12246545404195786,0.6302086710929871,0.12486044317483902
META,2024-Q4,0.006423982869379015,0.011420413990007138,0.021413276231263382,0.007851534618129907,0.010706638115631691,-0.004996431120628123,1401,0.27270710468292236,0.08902209252119064,0.6382707953453064,0.18368501216173172
META,2025-Q1,0.008322663252240717,0.011523687580025609,0.020486555697823303,0.008962868117797696,0.009603072983354673,-0.0032010243277848915,1562,0.2674032747745514,0.10774639248847961,0.6248502731323242,0.15965688228607178
META,2025-Q2,0.006550218340611353,0.010917030567685589,0.023289665211062592,0.009461426491994178,0.010917030567685589,-0.004366812227074236,1374,0.24681593477725983,0.11616221815347672,0.6370218992233276,0.1306537166237831
META,2025-Q3,0.0497925311203319,0.0080912863070539,0.0089211618257261,0.0016597510373443,0.0016597510373443,0.041701244813278,4820,0.3821265697479248,0.0517938584089279,0.5660796165466309,0.3303327113389969
META,2025-Q4,0.0391657010428736,0.0113557358053302,0.0146002317497103,0.0018539976825028,0.0023174971031286,0.0278099652375434,4315,0.3506474792957306,0.0470158644020557,0.6023366451263428,0.3036316148936748
META,2026-Q1,0.007208387942332897,0.012450851900393184,0.020314547837483616,0.00655307994757536,0.009829619921363041,-0.0052424639580602875,1526,0.2655305564403534,0.10180843621492386,0.6326610445976257,0.16372212022542953
MSFT,2021-Q2,0.0345086271567892,0.0117529382345586,0.0155038759689922,0.0017504376094023,0.0022505626406601,0.0227556889222305,3999,0.4026414752006531,0.0471632778644561,0.5501952767372131,0.3554781973361969
MSFT,2021-Q3,0.0280432073120066,0.0147486497714997,0.0149563772330702,0.0018695471541337,0.0020772746157041,0.0132945575405068,4814,0.3572180569171905,0.0533817894756794,0.5894001722335815,0.3038362674415111
