Date,Close,High,Low,Open,Volume
2022-10-03,81.70365142822266,82.09475028392704,79.74817071256855,80.03260439450794,23881300
2022-10-04,84.68132781982422,84.76132840476508,82.40585810096384,82.87695080543715,22133700
2022-10-05,88.10342407226562,88.87672458302468,85.0279826055385,85.10797640398906,34857700
2022-10-06,90.7166748046875,90.82334000552783,87.40124449376894,87.52568383736487,29124700
2022-10-07,89.8011474609375,91.83662912366809,89.04562099119194,90.83222398449436,24507600
2022-10-10,87.85453033447266,90.68998335591445,87.74787194663845,90.2100002663597,16786100
2022-10-11,87.10791778564453,88.6723067793723,85.99684740572559,86.41461095360478,17804100
2022-10-12,87.4901123046875,87.9167662463165,86.4234876227665,86.66347580269671,12635800
2022-10-13,90.54778289794922,91.06331433643007,86.574594626887,86.70792441223543,22019100
2022-10-14,88.16564178466797,90.87664891476464,88.03231200876031,89.88113438838018,15222000
2022-10-17,89.43671417236328,90.63666869797768,89.3300489859889,89.83669675375651,14283200
2022-10-18,89.59669494628906,90.974417791737,88.20119118176335,90.25444654206055,14065400
2022-10-19,92.25438690185547,92.43215543138214,89.97891717302747,89.99669131340625,20921700
2022-10-20,92.37882232666016,93.32989816046658,91.91662010055376,92.72547569159856,17649000
2022-10-21,94.09431457519531,94.57429772013735,92.36104775854437,92.84102412205202,22814100
2022-10-24,94.7520523071289,95.71201845584073,93.43654916831646,93.91653224267237,17024200
2022-10-25,94.11209869384766,95.4009443441782,93.39212729081015,94.58319820968683,15719800
2022-10-26,95.23204040527344,95.84535327398795,94.21874501087869,94.44984949178229,17383800
2022-10-27,95.59648132324219,97.40085821663816,95.4809256840133,96.36089815218347,18214000
2022-10-28,98.39637756347656,98.84969611937657,96.1031337461635,97.29419778619602,28169400
2022-10-31,98.494140625,100.36074382895418,97.27641212846721,97.32974132351718,26401800
2022-11-01,99.4719009399414,100.05854250761739,98.3519402252795,99.88077397957852,22213100
2022-11-02,97.42752838134766,99.64077841502196,97.16086880943935,99.1785761760068,20654200
2022-11-03,98.75191497802734,99.3918924785447,96.27200555423963,96.5120005076507,17103700
2022-11-04,99.82743072509766,100.88517169976201,98.48526283886116,100.44074363060007,17541500
2022-11-07,101.00959777832031,101.32069602967438,99.66742328655471,99.91630866907124,16008000
2022-11-08,101.32960510253906,101.91625343980023,100.08520508709817,100.86740287011305,14661000
2022-11-09,96.79644012451172,100.68962778241314,96.50311595524553,100.52963339748928,19522800
2022-11-10,98.21859741210938,98.39636591657137,95.61424881128207,97.94305419576317,20146700
2022-11-11,101.28515625,101.77402984830795,99.9874270761867,100.06742765656178,20518900
2022-11-14,101.58082580566406,102.71875739821662,100.7923313137928,100.91777237640409,20858300
2022-11-15,102.2618179321289,102.6202239971109,101.13284805607223,101.96613925184384,19373800
2022-11-16,101.1686782836914,102.37829263921432,100.22786332049229,101.6435633625538,13591000
2022-11-17,101.30307006835938,101.42851114641824,99.23328544436197,99.71713253231448,12425900
2022-11-18,100.42499542236328,100.78340147829714,98.21184537570068,99.36770131717321,15415000
2022-11-21,99.43041229248047,99.63649114048584,96.30333359844383,98.5523178817746,20973000
2022-11-22,102.3066177368164,102.56646195409513,99.84258552430737,100.541473567182,17719100
2022-11-23,101.79589080810547,102.10053150787778,100.44291121340491,100.64003488315257,11546700
2022-11-25,101.43748474121094,102.69190250083878,101.3030816176746,102.03781094550953,7136000
2022-11-28,98.39103698730469,99.86945757533206,98.22079942249584,99.15265235776141,23015500
2022-11-29,99.04513549804688,100.17411216963332,98.37312671382132,99.10785604446684,14453200
2022-11-30,99.76194763183594,100.26371887375424,98.36417145198116,99.94115408824509,23158100
2022-12-01,99.27810668945312,100.4160386276562,98.72257693198397,100.03075329373976,14398300
2022-12-02,98.43585205078125,100.09347243200303,97.84448101058985,98.12224930341938,15248400
2022-12-05,95.73884582519531,99.77986038165736,94.92347875807526,99.18848939660248,19287700
2022-12-06,93.07767486572266,95.90907456935166,92.42359027987605,94.88762197652991,21197000
2022-12-07,92.87161254882812,93.94682383678068,91.72471868540497,92.98809160694788,20061700
2022-12-08,93.56153106689453,95.6940430826709,92.92536364145676,95.22811321534745,21128800
2022-12-09,92.77304077148438,94.93242514684843,92.55799990415113,93.71384883858352,21298200
2022-12-12,95.05786895751953,95.19227206697964,92.81783991993794,93.03288762948458,20413200
2022-12-13,96.09725952148438,97.25311549129681,95.89117381256074,96.59006871497975,24305300
2022-12-14,95.38941192626953,97.03807713283287,94.75324439181091,96.7603088364718,17597300
2022-12-15,94.47547912597656,95.12956386158243,92.91641379173724,94.37691728866164,15365100
2022-12-16,93.81242370605469,94.600918389303,92.40568558874571,92.90745679700196,54596600
2022-12-19,94.2335433959961,95.15643429983331,93.52569337362912,94.31418799906392,13611100
2022-12-20,95.59549713134766,96.33022650317727,94.14395561508695,94.23355542413402,14680000
2022-12-21,96.822998046875,97.29788303606706,96.01659318614699,97.02908369449942,13565400
2022-12-22,94.86972045898438,96.93951222445571,93.27482065741891,96.67070596836008,13213000
2022-12-23,97.37855529785156,97.43231381423776,95.78365550880902,95.82845199378852,11539400
