Date,Close,High,Low,Open,Volume
2020-12-01,127.24948120117188,128.69932957358634,125.87731291839215,126.24839698787962,9738200
2020-12-02,127.84497833251953,129.19989633693172,127.46525575374538,127.59471381561002,7745500
2020-12-03,128.587158203125,129.08770039915137,127.4566289191478,127.7586713897552,7310500
2020-12-04,129.6831817626953,129.71769601336004,128.82018064420487,129.26893174460645,6747100
2020-12-07,128.561279296875,129.37250246542646,128.16429298328626,128.88922393991126,6634700
2020-12-08,130.78781127929688,131.29697873651668,129.06180918565616,129.4501570230551,8339800
2020-12-09,132.12547302246094,132.47066819340927,130.96904154624545,131.8924590394774,8440100
2020-12-10,131.3919219970703,132.02190913461388,130.90000503233134,131.8838389618093,7392900
2020-12-11,131.9959716796875,132.3929578476351,130.51160922825323,130.77051210575405,5977400
2020-12-14,128.64756774902344,132.45339222084115,128.57852608755582,132.2549056743408,8547300
2020-12-15,129.9420623779297,130.09739623172683,129.04453399482466,129.4501455042058,7612600
2020-12-16,129.1653289794922,130.24407998637145,129.0617730967029,129.6227183529412,8486100
2020-12-17,132.57420349121094,132.8072174379529,129.4156299800797,129.52781115059648,9920300
2020-12-18,133.34226989746094,133.85145045771017,130.89135039931767,132.60008856567399,17137200
2020-12-21,132.05641174316406,132.39298159377844,129.49329781604297,131.18477233818467,7893400
2020-12-22,131.7975311279297,132.815866121211,131.05534964346882,131.5213644507573,4699500
2020-12-23,131.1243896484375,132.55697463929403,131.08986223005323,131.86657112347808,4607300
2020-12-24,131.581787109375,132.07369092000616,131.02084162616615,131.0467306073387,2114900
2020-12-28,132.20310974121094,132.78994403135277,131.4350394683202,132.31530407188163,3855500
2020-12-29,133.02297973632812,133.70474476363574,132.72956254322614,132.99709075860446,5212000
2020-12-30,134.67132568359375,134.95611762974582,133.41997670930263,133.54079633782,5412800
2020-12-31,135.81906127929688,136.06070043410418,133.86004590364473,135.08550537969495,5099900
2021-01-04,135.05966186523438,135.81910698927533,133.01435362785674,135.6982873712098,11765900
2021-01-05,136.64761352539062,137.01007246690114,133.8256089446972,134.84394408965238,9602300
2021-01-06,137.93345642089844,138.2786515660982,135.2495226866654,135.69828691010568,8230100
2021-01-07,138.39947509765625,138.9690589548592,136.65622244624268,137.21716786514338,7747200
2021-01-08,138.1146697998047,139.02946189177032,137.97659965219555,138.52028131021544,8228900
2021-01-11,137.53648376464844,139.2193464770179,137.01869099560182,138.56345720053272,7066200
2021-01-12,136.46633911132812,137.78672945982763,135.77593574460346,137.34659056476184,6903200
2021-01-13,136.25921630859375,136.75113315949278,135.27539577514486,136.55263346438485,6643100
2021-01-14,138.64112854003906,139.763032661102,137.7436131442002,138.46853094487994,10030800
2021-01-15,138.3390655517578,139.29699720662083,137.31209223538616,138.3390655517578,7630800
2021-01-19,140.4792938232422,140.70366933001287,139.02945854561725,139.80615413458068,9057600
2021-01-20,140.1341094970703,141.65298654793125,139.63356732649842,140.84176348418887,6839900
2021-01-21,139.5731201171875,140.22037073768612,138.13191031574559,139.21929978592573,6818000
2021-01-22,141.143798828125,142.53323079400948,139.6939504788614,140.11682565746924,8137000
2021-01-25,143.24087524414062,143.33580586294852,141.2387201497573,142.40376337874764,9924400
2021-01-26,147.12437438964844,149.86008537692337,146.18370666722862,146.4512348113712,14205700
2021-01-27,144.88063049316406,147.5041480722668,144.509533168494,145.9507434413202,14207300
2021-01-28,145.9852752685547,147.45237456550527,144.81159319732376,145.15678838424662,8944400
2021-01-29,140.78134155273438,143.25814993104407,138.55479764227894,141.75652361887217,22505900
2021-02-01,140.41888427734375,142.66267874900052,140.32395365022776,142.66267874900052,9971400
2021-02-02,139.15892028808594,141.23875599357103,139.0985038933539,140.9971167513451,11443300
2021-02-03,138.51162719726562,139.39189169275926,137.70904278104132,138.89134965290393,8601900
2021-02-04,139.7975311279297,139.88382332346123,137.87302949384593,138.9431554315645,7758100
2021-02-05,141.92051696777344,142.77489272939172,141.4113495196957,142.27435055102097,9495300
2021-02-08,142.32611083984375,143.1891117640497,141.42859567274314,142.42104146824036,6035300
2021-02-09,143.4911651611328,143.7673186051153,142.3692613431472,142.56774786554232,5544200
2021-02-10,143.95721435546875,144.9324098324702,142.9992825879621,144.88925714290914,5921300
2021-02-11,143.30992126464844,144.4490887251068,142.91294824177217,144.12114418315397,4871300
2021-02-12,143.7587127685547,143.99172673316227,141.5321685369782,141.87736368070372,4413100
2021-02-16,142.45556640625,144.16430451937387,142.0844691677427,143.75869303857115,5656100
2021-02-17,142.9647674560547,143.3358516136179,141.84286337614293,142.36929458149794,6676700
2021-02-18,143.03378295898438,143.39624177972198,141.7910594773986,142.36064326785032,5189100
2021-02-19,140.65191650390625,143.2236692798141,140.59151327405706,142.91298835506322,8190900
2021-02-22,140.56504821777344,141.14686280827513,139.1930025004335,140.56504821777344,6447100
2021-02-23,139.3232879638672,141.7113397967669,139.28854524421905,140.22639991774096,7042800
2021-02-24,141.19029235839844,142.7533833409183,139.74009532892455,141.02529758101247,10286100
2021-02-25,141.33792114257812,142.15420275612738,140.66927620421498,141.65923165564473,9719700
2021-02-26,137.6038818359375,141.0339896883226,137.17836968698208,140.6779497218781,14417500
2021-03-01,138.35069274902344,140.26981046634356,138.15095525319452,140.2003382830723,10551400
