Date,Close,High,Low,Open,Volume
2022-10-03,131.4504852294922,131.978956055821,128.47892908198736,129.059378478222,9597400
2022-10-04,136.5618896484375,136.7784757764243,133.09651160064863,133.78957663471186,9520200
2022-10-05,137.3415985107422,138.38120931215929,134.1101370863865,135.01112958911636,10633100
2022-10-06,139.8453369140625,140.29583978547834,136.1893618231117,136.3106495324119,9498300
2022-10-07,138.64111328125,142.01985164107697,137.80075803443205,140.7896440018741,9972500
2022-10-10,136.1373748779297,139.88864816790047,135.53093636878884,139.48146519332704,5904500
2022-10-11,136.1633758544922,138.5544821328461,133.51236355864197,134.0668235602618,7533300
2022-10-12,136.570556640625,137.58417819492618,134.7339103937923,135.27103979366927,4942000
2022-10-13,143.1894073486328,143.80451771481785,135.45295787914677,135.45295787914677,10227500
2022-10-14,138.7364044189453,143.3453633952014,138.55446626172778,142.11514260126262,7327900
2022-10-17,139.75001525878906,142.8688604358544,139.56809033475747,141.46537349649168,5890400
2022-10-18,140.97158813476562,141.48272825351063,137.7141373418067,140.65970356378463,5631200
2022-10-19,145.54588317871094,146.59416589193694,141.7253005726213,141.7253005726213,9766800
2022-10-20,146.3775634765625,148.8553091219785,145.49388843983405,146.67211741568292,8871500
2022-10-21,150.04222106933594,150.6053397628819,146.28228873611593,146.5421815366022,7971300
2022-10-24,149.99024963378906,151.32441454401226,148.67340209817465,149.0805851307701,7007700
2022-10-25,151.54965209960938,151.610302565933,149.15854580097104,149.9295919538173,7280600
2022-10-26,153.42092895507812,154.62514716060545,151.7575492681217,151.88750886171673,6865300
2022-10-27,154.12266540527344,157.15487084330363,153.7588023390338,155.84669554186829,9177400
2022-10-28,155.9246826171875,158.41975905872883,152.93579667455595,157.2155407077232,10773900
2022-10-31,156.72171020507812,159.2687650761134,154.26129506927072,154.26129506927072,13281000
2022-11-01,157.8652801513672,159.84054435742178,157.58804359363555,159.29474314649178,9185600
2022-11-02,154.6425018310547,158.454412554829,154.4432462864211,156.74771273757543,8087500
2022-11-03,156.92098999023438,157.8393130830283,153.6981872597023,154.18333808462222,6607800
2022-11-04,158.90492248535156,160.62028106536923,156.46183762524998,160.1351302119799,7491900
2022-11-07,160.80218505859375,161.46927394986585,157.76997965018705,158.10785343834914,7578000
2022-11-08,160.5682830810547,161.35665973212568,159.28609694943847,160.55096570936377,6308200
2022-11-09,154.148681640625,159.24279189767194,153.53358440417523,159.06952562906787,8021700
2022-11-10,157.0683135986328,157.9606476777813,154.24402111334467,157.87400791074123,6981500
